step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0	Fmax
2.903e+06	2903	2.43877	14632.6	209.785	2421.04	0	0	-11454.2	0	0	0	7000
2.904e+06	2904	2.50079	15004.7	180.23	2373.37	0	0	-11265.7	0	0	0	7238.74
2.905e+06	2905	2.45835	14750.1	172.431	2527.4	0	0	-11463.5	0	0	0	7000
2.906e+06	2906	2.47674	14860.4	203.341	2411.76	0	0	-11464.5	0	0	0	7000
2.907e+06	2907	2.49839	14990.3	208.947	2403.9	0	0	-11362.2	0	0	0	7000
2.908e+06	2908	2.4643	14785.8	171.609	2490.87	0	0	-11629.3	0	0	0	7000
2.909e+06	2909	2.47906	14874.4	166.079	2443	0	0	-11340.8	0	0	0	7000
2.91e+06	2910	2.39295	14357.7	174.13	2282.43	0	0	-11563.3	0	0	0	7000
2.911e+06	2911	2.50961	15057.7	163.902	2487.92	0	0	-11550	0	0	0	7000
2.912e+06	2912	2.44497	14669.8	174.331	2516.91	0	0	-11576.2	0	0	0	7053.48
2.913e+06	2913	2.54377	15262.6	181.17	2412.93	0	0	-11181.3	0	0	0	7000
2.914e+06	2914	2.48958	14937.5	164.077	2646.26	0	0	-11170.9	0	0	0	7000
2.915e+06	2915	2.47287	14837.2	193.513	2413.34	0	0	-11229.3	0	0	0	7000
2.916e+06	2916	2.53063	15183.8	150.217	2401.24	0	0	-11316.1	0	0	0	7084.18
2.917e+06	2917	2.4437	14662.2	238.242	2406.12	0	0	-11411.4	0	0	0	7000
2.918e+06	2918	2.44358	14661.5	203.302	2439.86	0	0	-11120.8	0	0	0	7000
2.919e+06	2919	2.49582	14974.9	149.992	2423.94	0	0	-11410	0	0	0	7000
2.92e+06	2920	2.49179	14950.8	183.869	2449.07	0	0	-11222.4	0	0	0	7494.53
2.921e+06	2921	2.48543	14912.6	148.579	2365.92	0	0	-11317.2	0	0	0	7174.21
2.922e+06	2922	2.52315	15138.9	166.652	2245.75	0	0	-11087.9	0	0	0	7000
2.923e+06	2923	2.54744	15284.6	179.232	2418.46	0	0	-11278.3	0	0	0	7000
2.924e+06	2924	2.48841	14930.4	156.329	2473.21	0	0	-11379.7	0	0	0	7000
2.925e+06	2925	2.50252	15015.1	217.301	2347.62	0	0	-11445	0	0	0	7000
2.926e+06	2926	2.44863	14691.8	199.85	2487.28	0	0	-11394.2	0	0	0	7733.54
2.927e+06	2927	2.48939	14936.4	227.548	2479.31	0	0	-11199.5	0	0	0	7000
2.928e+06	2928	2.40504	14430.2	184.284	2404.4	0	0	-11122.8	0	0	0	7000
2.929e+06	2929	2.49511	14970.6	164.065	2484.32	0	0	-11361.5	0	0	0	7000
2.93e+06	2930	2.48406	14904.4	160.607	2440.79	0	0	-11471.4	0	0	0	7000
2.931e+06	2931	2.4511	14706.6	142.018	2459.66	0	0	-11525.5	0	0	0	7000
2.932e+06	2932	2.42333	14540	211.564	2404.66	0	0	-11673.4	0	0	0	7000
2.933e+06	2933	2.45377	14722.6	222.599	2451.84	0	0	-11760.3	0	0	0	7278.06
2.934e+06	2934	2.45005	14700.3	191.635	2614.49	0	0	-11482.7	0	0	0	7000
2.935e+06	2935	2.42523	14551.4	154.392	2412.52	0	0	-11232.7	0	0	0	7000
2.936e+06	2936	2.45508	14730.5	174.252	2341.61	0	0	-11336.8	0	0	0	7191.54
2.937e+06	2937	2.47834	14870	187.308	2337.28	0	0	-11461.8	0	0	0	7000
2.938e+06	2938	2.48756	14925.4	197.622	2410.55	0	0	-11240.9	0	0	0	7000
2.939e+06	2939	2.5426	15255.6	187.387	2511.44	0	0	-11489.2	0	0	0	7037.27
2.94e+06	2940	2.46841	14810.5	214.304	2417.66	0	0	-11757	0	0	0	7000
2.941e+06	2941	2.47303	14838.2	182.722	2479.45	0	0	-11352.3	0	0	0	7094.25
2.942e+06	2942	2.49294	14957.6	196.596	2307.64	0	0	-11639.3	0	0	0	7000
2.943e+06	2943	2.5246	15147.6	206.753	2374.63	0	0	-11651.3	0	0	0	7000
2.944e+06	2944	2.4178	14506.8	177.139	2488.2	0	0	-11612.3	0	0	0	7000
2.945e+06	2945	2.47674	14860.4	150.389	2521.12	0	0	-11588.3	0	0	0	7000
2.946e+06	2946	2.48425	14905.5	198.347	2364.15	0	0	-11477	0	0	0	7111.63
2.947e+06	2947	2.45584	14735	200.06	2417.36	0	0	-11483.1	0	0	0	7829.92
2.948e+06	2948	2.51503	15090.2	202.063	2550	0	0	-11307.7	0	0	0	7000
2.949e+06	2949	2.47997	14879.8	184.8	2522.6	0	0	-11545.3	0	0	0	7000
2.95e+06	2950	2.45529	14731.7	231.519	2543.48	0	0	-11443.2	0	0	0	7966.59
2.951e+06	2951	2.50171	15010.3	153.476	2505.35	0	0	-11853.4	0	0	0	7000
2.952e+06	2952	2.50427	15025.6	191.221	2419.42	0	0	-11656.2	0	0	0	7000
2.953e+06	2953	2.47497	14849.8	158.137	2308.02	0	0	-11386.8	0	0	0	7000
2.954e+06	2954	2.45819	14749.1	199.384	2464.17	0	0	-11418.8	0	0	0	7000
2.955e+06	2955	2.46686	14801.1	165.538	2300.52	0	0	-11605.5	0	0	0	7000
2.956e+06	2956	2.50697	15041.8	159.213	2385.42	0	0	-11871.6	0	0	0	7000
2.957e+06	2957	2.43668	14620.1	193.721	2386.22	0	0	-11726.3	0	0	0	7345.22
2.958e+06	2958	2.46986	14819.2	180.325	2424.41	0	0	-11538.4	0	0	0	7000
2.959e+06	2959	2.43801	14628.1	188.963	2504.79	0	0	-11755.1	0	0	0	7000
2.96e+06	2960	2.52963	15177.8	200.499	2274.46	0	0	-11726	0	0	0	7000
2.961e+06	2961	2.44342	14660.5	177.811	2371.19	0	0	-11486.2	0	0	0	7231.39
2.962e+06	2962	2.47258	14835.5	148.188	2387.78	0	0	-11777.5	0	0	0	7342.57
2.963e+06	2963	2.43265	14595.9	163.752	2370.66	0	0	-11676.2	0	0	0	7000
2.964e+06	2964	2.4376	14625.6	181.933	2429.86	0	0	-11630.2	0	0	0	7066.13
2.965e+06	2965	2.49304	14958.2	157.418	2474.33	0	0	-11583.4	0	0	0	7857.67
2.966e+06	2966	2.45284	14717	184.442	2418.52	0	0	-11414.8	0	0	0	7000
2.967e+06	2967	2.4768	14860.8	176.591	2492.62	0	0	-11480.1	0	0	0	7000
2.968e+06	2968	2.51137	15068.2	159.043	2310.92	0	0	-11562.2	0	0	0	7510.56
2.969e+06	2969	2.49175	14950.5	193.096	2483.22	0	0	-11553	0	0	0	7000
2.97e+06	2970	2.51287	15077.2	154.89	2500.19	0	0	-11555	0	0	0	7000
2.971e+06	2971	2.45223	14713.4	175.85	2437	0	0	-11545.3	0	0	0	7179.91
2.972e+06	2972	2.49262	14955.7	136.156	2456.49	0	0	-11688.3	0	0	0	7000
2.973e+06	2973	2.50773	15046.4	204.055	2379.75	0	0	-11318.9	0	0	0	7375.96
2.974e+06	2974	2.52027	15121.6	153.028	2329.92	0	0	-11549.6	0	0	0	7000
2.975e+06	2975	2.44361	14661.7	193.06	2492.95	0	0	-11388.9	0	0	0	7000
2.976e+06	2976	2.46952	14817.1	205.759	2523.71	0	0	-11543.8	0	0	0	7686.97
2.977e+06	2977	2.49897	14993.8	177.166	2502.02	0	0	-11402.2	0	0	0	7000
2.978e+06	2978	2.41373	14482.4	162.596	2370.26	0	0	-11476.7	0	0	0	7000
2.979e+06	2979	2.44628	14677.7	187.385	2348.56	0	0	-11709.6	0	0	0	7014.94
2.98e+06	2980	2.46989	14819.4	164.977	2427.95	0	0	-11466.5	0	0	0	7497.89
2.981e+06	2981	2.50934	15056	180.638	2341.69	0	0	-11618	0	0	0	7000
2.982e+06	2982	2.4841	14904.6	190.328	2498.36	0	0	-11654.3	0	0	0	7000
2.983e+06	2983	2.45609	14736.6	214.408	2334.77	0	0	-11511.3	0	0	0	7718.19
2.984e+06	2984	2.44985	14699.1	175.592	2551.87	0	0	-11483.8	0	0	0	7000
2.985e+06	2985	2.52538	15152.3	175.943	2586.54	0	0	-11791.2	0	0	0	7000
2.986e+06	2986	2.46955	14817.3	174.253	2391.79	0	0	-11585.2	0	0	0	7000
2.987e+06	2987	2.47878	14872.7	198.432	2413.5	0	0	-11664.3	0	0	0	7000
2.988e+06	2988	2.44157	14649.4	217.917	2632.84	0	0	-11706.3	0	0	0	7000
2.989e+06	2989	2.46018	14761.1	202.743	2716.09	0	0	-11747.3	0	0	0	7000
2.99e+06	2990	2.44881	14692.8	175.067	2338.75	0	0	-11278.8	0	0	0	7044.62
2.991e+06	2991	2.47236	14834.2	170.938	2401.17	0	0	-11476.3	0	0	0	7000
2.992e+06	2992	2.4828	14896.8	200.64	2392.67	0	0	-11712.6	0	0	0	7084.16
2.993e+06	2993	2.46512	14790.7	165.681	2433.79	0	0	-11324.2	0	0	0	7000
2.994e+06	2994	2.47306	14838.3	146.931	2404.28	0	0	-11481.5	0	0	0	7000
2.995e+06	2995	2.53063	15183.8	163.264	2536.89	0	0	-11518.2	0	0	0	7000
2.996e+06	2996	2.43837	14630.2	182.099	2304.7	0	0	-11414.1	0	0	0	7000
2.997e+06	2997	2.47672	14860.3	230.912	2382.1	0	0	-11713.8	0	0	0	7000
2.998e+06	2998	2.51651	15099.1	149.364	2444.44	0	0	-11705.1	0	0	0	7000
2.999e+06	2999	2.47938	14876.3	172.558	2382.88	0	0	-11514.1	0	0	0	7000
3e+06	3000	2.46202	14772.1	174.73	2429.84	0	0	-11532.5	0	0	0	7337.94
3.001e+06	3001	2.47929	14875.8	202.774	2451.82	0	0	-11543.3	0	0	0	7000
3.002e+06	3002	2.43497	14609.8	161.418	2398.39	0	0	-11555.4	0	0	0	7000
3.003e+06	3003	2.49093	14945.6	209.549	2499.36	0	0	-11402	0	0	0	7000
3.004e+06	3004	2.42668	14560.1	181.689	2431.22	0	0	-11593	0	0	0	7000
3.005e+06	3005	2.46773	14806.4	168.995	2477.68	0	0	-11301.2	0	0	0	7000
3.006e+06	3006	2.39485	14369.1	139.423	2472.08	0	0	-11450.4	0	0	0	7000
3.007e+06	3007	2.47665	14859.9	157.131	2424.57	0	0	-11508.7	0	0	0	7000
3.008e+06	3008	2.50553	15033.2	174.636	2332.27	0	0	-11407.6	0	0	0	7000
3.009e+06	3009	2.52288	15137.3	159.741	2246.89	0	0	-11718.8	0	0	0	7000
3.01e+06	3010	2.44531	14671.8	192.213	2439.21	0	0	-11787.4	0	0	0	7000
3.011e+06	3011	2.4424	14654.4	135.691	2428.51	0	0	-11570.3	0	0	0	7000
3.012e+06	3012	2.45219	14713.2	171.944	2496.45	0	0	-11528.9	0	0	0	7000
3.013e+06	3013	2.44336	14660.1	196.045	2532.28	0	0	-11522.9	0	0	0	7000
3.014e+06	3014	2.46972	14818.3	143.759	2356.49	0	0	-11377.9	0	0	0	7000
3.015e+06	3015	2.43891	14633.5	153.001	2578.09	0	0	-11558.9	0	0	0	7000
3.016e+06	3016	2.49619	14977.1	223.78	2538.28	0	0	-11756.5	0	0	0	7553.68
3.017e+06	3017	2.50506	15030.3	149.265	2459.8	0	0	-11667.8	0	0	0	7055.31
3.018e+06	3018	2.47142	14828.5	171.582	2451.33	0	0	-11512.4	0	0	0	7000
3.019e+06	3019	2.47062	14823.7	183.661	2441.83	0	0	-11791.5	0	0	0	7000
3.02e+06	3020	2.47928	14875.7	173.784	2348.47	0	0	-11499.3	0	0	0	7000
3.021e+06	3021	2.47968	14878.1	173.311	2497.96	0	0	-11588.5	0	0	0	7000
3.022e+06	3022	2.48681	14920.8	206.324	2308.94	0	0	-11639.8	0	0	0	7000
3.023e+06	3023	2.42628	14557.7	158.205	2381.43	0	0	-11639.3	0	0	0	7000
3.024e+06	3024	2.49626	14977.5	149.085	2370.35	0	0	-11440.7	0	0	0	7000
3.025e+06	3025	2.45507	14730.4	192.186	2508.09	0	0	-11457.3	0	0	0	7000
3.026e+06	3026	2.51665	15099.9	176.167	2386.71	0	0	-11542.6	0	0	0	7000
3.027e+06	3027	2.51364	15081.8	184.391	2437.15	0	0	-11681.2	0	0	0	7358.56
3.028e+06	3028	2.4364	14618.4	181.427	2276.67	0	0	-11611	0	0	0	7417.11
3.029e+06	3029	2.51403	15084.2	196.414	2375.05	0	0	-11738.8	0	0	0	7000
3.03e+06	3030	2.43814	14628.9	179.457	2455.02	0	0	-11600.5	0	0	0	7000
3.031e+06	3031	2.44637	14678.2	154.827	2581.43	0	0	-11740.3	0	0	0	7000
3.032e+06	3032	2.5441	15264.6	200.163	2517.26	0	0	-11453	0	0	0	7000
3.033e+06	3033	2.51694	15101.7	175.326	2340.25	0	0	-11518.5	0	0	0	7000
3.034e+06	3034	2.49618	14977.1	186.366	2496.29	0	0	-11746.1	0	0	0	7000
3.035e+06	3035	2.45303	14718.2	145.526	2406.47	0	0	-11514.1	0	0	0	7000
3.036e+06	3036	2.4836	14901.6	163.152	2367.91	0	0	-11539.7	0	0	0	7432.26
3.037e+06	3037	2.45418	14725.1	181.356	2452	0	0	-11744	0	0	0	7000
3.038e+06	3038	2.46133	14768	159.744	2552.48	0	0	-11727.8	0	0	0	7000
3.039e+06	3039	2.42975	14578.5	198.918	2449.35	0	0	-11701.5	0	0	0	7000
3.04e+06	3040	2.43995	14639.7	138.572	2497.11	0	0	-11806.9	0	0	0	7000
3.041e+06	3041	2.44633	14678	164.352	2610.76	0	0	-11407.9	0	0	0	7000
3.042e+06	3042	2.45814	14748.9	175.153	2393.35	0	0	-11306.7	0	0	0	7856.87
3.043e+06	3043	2.50978	15058.7	167.687	2372.53	0	0	-11639.5	0	0	0	7000
3.044e+06	3044	2.51642	15098.5	181.033	2525.69	0	0	-11559.1	0	0	0	7000
3.045e+06	3045	2.47119	14827.1	181.572	2401.52	0	0	-11567.8	0	0	0	7000
3.046e+06	3046	2.46032	14761.9	237.282	2487.14	0	0	-11618	0	0	0	7000
3.047e+06	3047	2.47469	14848.1	172.356	2447.63	0	0	-11639.4	0	0	0	7002.71
3.048e+06	3048	2.48438	14906.3	188.436	2438.67	0	0	-11224.8	0	0	0	7000
3.049e+06	3049	2.47608	14856.5	136.397	2459.57	0	0	-11411.6	0	0	0	7000
3.05e+06	3050	2.47348	14840.9	152.517	2441.14	0	0	-11267.6	0	0	0	7000
3.051e+06	3051	2.47116	14827	198.586	2429.61	0	0	-11374.3	0	0	0	7000
3.052e+06	3052	2.46677	14800.6	175.03	2467.41	0	0	-11444.3	0	0	0	7099.92
3.053e+06	3053	2.46202	14772.1	157.402	2297.31	0	0	-11459.6	0	0	0	7000
3.054e+06	3054	2.44973	14698.4	185.607	2374.24	0	0	-11600.7	0	0	0	7000
3.055e+06	3055	2.49244	14954.6	141.373	2557.14	0	0	-11271.9	0	0	0	7000
3.056e+06	3056	2.46346	14780.8	191.905	2493.46	0	0	-11398.6	0	0	0	7000
3.057e+06	3057	2.51009	15060.6	214.706	2506.17	0	0	-11584.1	0	0	0	7102.05
3.058e+06	3058	2.43714	14622.8	133.046	2423	0	0	-11306.3	0	0	0	7557.67
3.059e+06	3059	2.49607	14976.4	176.804	2310.98	0	0	-11444.3	0	0	0	7000
3.06e+06	3060	2.51283	15077	200.063	2421.87	0	0	-11260.2	0	0	0	7000
3.061e+06	3061	2.50102	15006.1	176.1	2505.16	0	0	-11386.7	0	0	0	7000
3.062e+06	3062	2.45183	14711	157.677	2381.15	0	0	-11463.6	0	0	0	7000
3.063e+06	3063	2.42412	14544.7	199.859	2511.11	0	0	-11289.2	0	0	0	7000
3.064e+06	3064	2.50594	15035.6	187.62	2601.55	0	0	-11640.5	0	0	0	7434.1
3.065e+06	3065	2.46936	14816.1	167.16	2477.7	0	0	-11328.4	0	0	0	7000
3.066e+06	3066	2.47495	14849.7	139.265	2319.05	0	0	-11359.7	0	0	0	7000
3.067e+06	3067	2.47615	14856.9	181.518	2603.58	0	0	-11402.4	0	0	0	7000
3.068e+06	3068	2.50733	15044	198.804	2455.87	0	0	-11594.5	0	0	0	7000
3.069e+06	3069	2.46235	14774.1	197.839	2495.41	0	0	-11721.4	0	0	0	7000
3.07e+06	3070	2.47504	14850.2	184.897	2368.48	0	0	-11842.4	0	0	0	7000
3.071e+06	3071	2.44723	14683.4	164.349	2466.53	0	0	-11583.7	0	0	0	7000
3.072e+06	3072	2.41901	14514	185.283	2373.78	0	0	-11235.9	0	0	0	7000
3.073e+06	3073	2.48368	14902.1	191.653	2407.05	0	0	-11637.3	0	0	0	7000
3.074e+06	3074	2.47647	14858.8	181.475	2460.05	0	0	-11610.9	0	0	0	7594.86
3.075e+06	3075	2.47506	14850.4	197.427	2582.37	0	0	-11715.9	0	0	0	7000
3.076e+06	3076	2.4518	14710.8	149.548	2323.93	0	0	-11391.5	0	0	0	7000
3.077e+06	3077	2.46092	14765.5	171.911	2446.78	0	0	-11251.2	0	0	0	7356.97
3.078e+06	3078	2.43725	14623.5	149.54	2304.1	0	0	-11414.4	0	0	0	7000
3.079e+06	3079	2.47323	14839.4	135.872	2528.43	0	0	-11473.9	0	0	0	7436.97
3.08e+06	3080	2.52164	15129.9	166.612	2529.38	0	0	-11744.3	0	0	0	7156.97
3.081e+06	3081	2.47818	14869.1	146.35	2390.7	0	0	-11685.3	0	0	0	7000
3.082e+06	3082	2.4823	14893.8	163.163	2500.66	0	0	-11720.9	0	0	0	7000
3.083e+06	3083	2.49175	14950.5	177.086	2585.52	0	0	-11936.1	0	0	0	7000
3.084e+06	3084	2.48586	14915.2	176.421	2533.92	0	0	-11719.9	0	0	0	7000
3.085e+06	3085	2.49801	14988	165.781	2427.88	0	0	-11784.4	0	0	0	7315.42
3.086e+06	3086	2.53817	15229	185.066	2416.24	0	0	-11575.8	0	0	0	7000
3.087e+06	3087	2.49553	14973.2	163.25	2411.4	0	0	-11941.1	0	0	0	7000
3.088e+06	3088	2.43691	14621.5	159.457	2569.92	0	0	-11810.8	0	0	0	7000
3.089e+06	3089	2.48963	14937.8	174.772	2337.44	0	0	-11519.3	0	0	0	7000
3.09e+06	3090	2.46407	14784.4	155.06	2483.33	0	0	-11712.2	0	0	0	7654.94
3.091e+06	3091	2.48067	14884	153.82	2485.99	0	0	-12018.7	0	0	0	7000
3.092e+06	3092	2.46294	14777.6	205.124	2592.31	0	0	-11583.5	0	0	0	7139.08
3.093e+06	3093	2.52394	15143.6	165.318	2480.71	0	0	-11506	0	0	0	7000
3.094e+06	3094	2.38147	14288.8	183.268	2558.06	0	0	-11408.2	0	0	0	7000
3.095e+06	3095	2.47111	14826.7	228.37	2355.65	0	0	-11335	0	0	0	7218.34
3.096e+06	3096	2.47312	14838.7	193.669	2386.17	0	0	-11359.8	0	0	0	7378.57
3.097e+06	3097	2.47006	14820.4	181.75	2446.9	0	0	-11291.4	0	0	0	7000
3.098e+06	3098	2.5194	15116.4	183.885	2458.55	0	0	-11476.9	0	0	0	7000
3.099e+06	3099	2.46508	14790.5	208.069	2322.24	0	0	-11626.3	0	0	0	7000
3.1e+06	3100	2.4695	14817	167.512	2510.5	0	0	-11542.9	0	0	0	7128.08
3.101e+06	3101	2.45938	14756.3	182.897	2491.19	0	0	-11551.2	0	0	0	7569.35
3.102e+06	3102	2.45282	14716.9	190.228	2476.81	0	0	-11446.6	0	0	0	7790.58
3.103e+06	3103	2.47631	14857.9	148.075	2614.34	0	0	-11752.6	0	0	0	7000
3.104e+06	3104	2.4956	14973.6	221.779	2354.93	0	0	-11476.7	0	0	0	7000
3.105e+06	3105	2.46123	14767.4	223.144	2433.6	0	0	-11760.9	0	0	0	8489.21
3.106e+06	3106	2.45421	14725.3	179.284	2534.96	0	0	-11779.3	0	0	0	7000
3.107e+06	3107	2.45368	14722.1	201.533	2460.75	0	0	-11424.1	0	0	0	7000
3.108e+06	3108	2.50223	15013.4	181.762	2455.95	0	0	-11469.1	0	0	0	7000
3.109e+06	3109	2.50638	15038.3	192.968	2351.97	0	0	-11473.6	0	0	0	7000
3.11e+06	3110	2.45772	14746.3	193.163	2402.57	0	0	-11519.3	0	0	0	7000
3.111e+06	3111	2.5136	15081.6	160.064	2426.18	0	0	-11360.9	0	0	0	7000
3.112e+06	3112	2.46962	14817.7	156.742	2484.93	0	0	-11278.9	0	0	0	7000
3.113e+06	3113	2.49426	14965.6	130.57	2538.24	0	0	-11255.9	0	0	0	7000
3.114e+06	3114	2.54224	15253.4	177.003	2283.29	0	0	-11567.3	0	0	0	7000
3.115e+06	3115	2.47836	14870.2	191.014	2388.6	0	0	-11397.2	0	0	0	7000
3.116e+06	3116	2.49322	14959.3	162.479	2460.58	0	0	-11512.7	0	0	0	7280.77
3.117e+06	3117	2.48132	14887.9	171.708	2432.89	0	0	-11526	0	0	0	8484.66
3.118e+06	3118	2.50572	15034.3	143.277	2417.4	0	0	-11597.7	0	0	0	7000
3.119e+06	3119	2.41412	14484.7	147.836	2331.37	0	0	-11250.5	0	0	0	7000
3.12e+06	3120	2.46048	14762.9	189.818	2455.64	0	0	-11307.8	0	0	0	7105.34
3.121e+06	3121	2.42797	14567.8	151.402	2447.8	0	0	-11350.3	0	0	0	7000
3.122e+06	3122	2.49177	14950.6	166.518	2320	0	0	-11601.5	0	0	0	7000
3.123e+06	3123	2.47145	14828.7	189.732	2393.98	0	0	-11683.5	0	0	0	7000
3.124e+06	3124	2.4877	14926.2	154.18	2509.09	0	0	-11910.6	0	0	0	7000
3.125e+06	3125	2.46095	14765.7	168.75	2374.22	0	0	-11362.3	0	0	0	7000
3.126e+06	3126	2.49135	14948.1	137.711	2465	0	0	-11088.5	0	0	0	7000
3.127e+06	3127	2.47397	14843.8	164.727	2363.94	0	0	-11447.8	0	0	0	8222.68
3.128e+06	3128	2.45056	14703.4	193.097	2497.1	0	0	-11680	0	0	0	7000
3.129e+06	3129	2.46857	14811.4	184.703	2478.86	0	0	-11451.2	0	0	0	7000
3.13e+06	3130	2.52342	15140.5	198.745	2480.99	0	0	-11423	0	0	0	7000
3.131e+06	3131	2.46004	14760.2	176.148	2476.4	0	0	-11699.6	0	0	0	7000
3.132e+06	3132	2.5159	15095.4	211.778	2336.31	0	0	-11393.1	0	0	0	7000
3.133e+06	3133	2.48595	14915.7	154.668	2458.8	0	0	-11439.1	0	0	0	7068.69
3.134e+06	3134	2.44975	14698.5	154.506	2409.21	0	0	-11611.8	0	0	0	7000
3.135e+06	3135	2.49818	14989.1	187.902	2376.36	0	0	-11564.4	0	0	0	7000
3.136e+06	3136	2.43679	14620.8	155.636	2476.76	0	0	-11617.2	0	0	0	7575.83
3.137e+06	3137	2.48672	14920.3	142.666	2296.06	0	0	-11578.8	0	0	0	7000
3.138e+06	3138	2.49418	14965.1	200.233	2434.18	0	0	-11561.1	0	0	0	7000
3.139e+06	3139	2.4708	14824.8	209.266	2528.76	0	0	-11735.1	0	0	0	7193.85
3.14e+06	3140	2.50286	15017.1	180.788	2397.67	0	0	-11375.7	0	0	0	7000
3.141e+06	3141	2.4768	14860.8	157.001	2370.16	0	0	-11829	0	0	0	7000
3.142e+06	3142	2.48301	14898.1	146.248	2638.73	0	0	-11524.1	0	0	0	7175.12
3.143e+06	3143	2.45859	14751.6	181.343	2421.08	0	0	-11529.1	0	0	0	7000
3.144e+06	3144	2.50373	15022.4	180.975	2459.33	0	0	-11421.7	0	0	0	7181.45
3.145e+06	3145	2.49493	14969.6	181.027	2516.09	0	0	-11620.8	0	0	0	7000
3.146e+06	3146	2.45736	14744.2	210.685	2488.84	0	0	-11613.7	0	0	0	7000
3.147e+06	3147	2.49415	14964.9	164.058	2540.05	0	0	-11511.8	0	0	0	7000
3.148e+06	3148	2.48599	14915.9	156.585	2309.69	0	0	-11585.8	0	0	0	7000
3.149e+06	3149	2.46723	14803.4	173.63	2368.2	0	0	-11637.8	0	0	0	7000
3.15e+06	3150	2.49195	14951.7	154.493	2364.12	0	0	-11499	0	0	0	7601.58
3.151e+06	3151	2.49198	14951.9	191.492	2489.6	0	0	-11464.2	0	0	0	7000
3.152e+06	3152	2.4386	14631.6	197.154	2435.14	0	0	-11555.4	0	0	0	7000
3.153e+06	3153	2.48903	14934.2	194.578	2524.26	0	0	-11483.2	0	0	0	7000
3.154e+06	3154	2.48107	14886.4	192.158	2581.34	0	0	-11449.2	0	0	0	7000
3.155e+06	3155	2.48876	14932.6	192.704	2427.8	0	0	-11510.8	0	0	0	7426.87
3.156e+06	3156	2.45211	14712.7	193.776	2315.85	0	0	-11335.1	0	0	0	7000
3.157e+06	3157	2.53758	15225.5	178.744	2470.98	0	0	-11517.8	0	0	0	7000
3.158e+06	3158	2.48328	14899.7	141.315	2396.59	0	0	-11235.8	0	0	0	7000
3.159e+06	3159	2.44796	14687.8	156.151	2330.65	0	0	-11800	0	0	0	7000
3.16e+06	3160	2.44065	14643.9	170.43	2400.53	0	0	-11595.3	0	0	0	7000
3.161e+06	3161	2.46828	14809.7	179.871	2454.43	0	0	-11747.5	0	0	0	7000
3.162e+06	3162	2.52675	15160.5	173.465	2453.65	0	0	-11503.7	0	0	0	7000
3.163e+06	3163	2.45065	14703.9	166.949	2576.66	0	0	-11719.6	0	0	0	7000
3.164e+06	3164	2.4871	14922.6	188.335	2414.24	0	0	-11621.7	0	0	0	7092.92
3.165e+06	3165	2.46681	14800.8	185.167	2490.37	0	0	-11723.6	0	0	0	7000
3.166e+06	3166	2.48494	14909.6	147.993	2405.83	0	0	-11466.3	0	0	0	7000
3.167e+06	3167	2.43936	14636.1	211.698	2341.94	0	0	-11538.2	0	0	0	7000
3.168e+06	3168	2.43898	14633.9	161.91	2275.78	0	0	-11460.8	0	0	0	7000
3.169e+06	3169	2.51469	15088.1	158.843	2452.46	0	0	-11506.6	0	0	0	7000
3.17e+06	3170	2.46506	14790.4	206.624	2554.23	0	0	-11580.5	0	0	0	7000
3.171e+06	3171	2.48959	14937.6	154.343	2407.33	0	0	-11851.2	0	0	0	7279.22
3.172e+06	3172	2.48487	14909.2	156.571	2552.36	0	0	-11295.5	0	0	0	7000
3.173e+06	3173	2.51186	15071.2	171.278	2567.64	0	0	-11280.9	0	0	0	7010.26
3.174e+06	3174	2.46328	14779.7	219.286	2478.28	0	0	-11175.6	0	0	0	7186.23
3.175e+06	3175	2.45699	14741.9	163.066	2442.91	0	0	-11088.3	0	0	0	7000
3.176e+06	3176	2.48453	14907.2	171.95	2450.93	0	0	-11321.1	0	0	0	7000
3.177e+06	3177	2.4386	14631.6	180.272	2501.17	0	0	-11359.9	0	0	0	7000
3.178e+06	3178	2.47251	14835.1	166.113	2695.91	0	0	-11214.6	0	0	0	7000
3.179e+06	3179	2.48675	14920.5	208.272	2463.89	0	0	-11280.4	0	0	0	7000
3.18e+06	3180	2.52402	15144.1	160.357	2453.49	0	0	-11540.8	0	0	0	7000
3.181e+06	3181	2.49406	14964.3	150.716	2434.18	0	0	-11139.8	0	0	0	7000
3.182e+06	3182	2.49668	14980.1	199.806	2445.16	0	0	-11244.6	0	0	0	7000
3.183e+06	3183	2.4872	14923.2	171.999	2478.27	0	0	-11433.9	0	0	0	7408.91
3.184e+06	3184	2.49924	14995.4	191.043	2390.68	0	0	-11510.5	0	0	0	7000
3.185e+06	3185	2.48043	14882.6	156.303	2412.74	0	0	-11406	0	0	0	7000
3.186e+06	3186	2.42659	14559.6	165.061	2475.96	0	0	-11659.8	0	0	0	7879.85
3.187e+06	3187	2.45608	14736.5	148.93	2521.59	0	0	-10990.8	0	0	0	7000
3.188e+06	3188	2.44467	14668	162.975	2340.99	0	0	-11316.4	0	0	0	7164.09
3.189e+06	3189	2.53435	15206.1	172.024	2504.63	0	0	-11407.4	0	0	0	7000
3.19e+06	3190	2.48458	14907.5	152.057	2481.72	0	0	-11310.7	0	0	0	7000
3.191e+06	3191	2.47685	14861.1	218.451	2333.16	0	0	-11228.5	0	0	0	7000
